"id","valueType","field","raw"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/","10","stringValue",""
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-7/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-2/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-3/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-4/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-5/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-6/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-7/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-0/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-1/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-2/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-3/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-4/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-5/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-6/Mute/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-1/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-2/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-3/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-5/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-0/Groups/Group-7/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-0/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-2/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-3/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-5/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-1/Groups/Group-7/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-0/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-1/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-3/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-5/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-2/Groups/Group-7/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-0/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-1/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-2/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-5/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-3/Groups/Group-7/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-1/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-2/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-4/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-0/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-2/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-3/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-5/Groups/Group-6/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-6/Groups/Group-4/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/InputProcess/Channels/Channel-7/Groups/Group-0/InDelay/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/SourceSelection/BackupStrategy/BackupStrategy-0/AuxInput/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-1/Value","20","floatValue","0"
